AÑO_INSCRIPCION,MES_INSCRIPCION,COD_SEXO,COD_HECHO,COD_INSCRIPCION_1,COD_INSCRIPCION_2,UBIGEO_L,UBIGEO_INEI_L,DEPA_CONT_L,PROV_PAIS_L,DIST_CIUD_L,Nacional_L,CANTIDAD
2026,Marzo,Hombre,Defunción,Ordinaria,Inscripción,050401,050501,Ayacucho,La Mar,San Miguel,Nacional,1
2026,Marzo,Hombre,Defunción,Ordinaria,Inscripción,050403,050503,Ayacucho,La Mar,Ayna,Nacional,3
2026,Marzo,Hombre,Defunción,Ordinaria,Inscripción,050406,050508,Ayacucho,La Mar,Tambo,Nacional,4
2026,Marzo,Hombre,Defunción,Ordinaria,Inscripción,050408,050507,Ayacucho,La Mar,Santa Rosa,Nacional,4
2026,Marzo,Hombre,Defunción,Ordinaria,Inscripción,050409,050509,Ayacucho,La Mar,Samugari,Nacional,4
2026,Marzo,Hombre,Defunción,Ordinaria,Inscripción,050414,050514,Ayacucho,La Mar,Ninabamba,Nacional,1
2026,Marzo,Hombre,Defunción,Ordinaria,Inscripción,050501,050601,Ayacucho,Lucanas,Puquio,Nacional,5
2026,Marzo,Hombre,Defunción,Ordinaria,Inscripción,050503,050603,Ayacucho,Lucanas,Cabana,Nacional,1
2026,Marzo,Hombre,Defunción,Ordinaria,Inscripción,050506,050605,Ayacucho,Lucanas,Chaviña,Nacional,3
2026,Marzo,Hombre,Defunción,Ordinaria,Inscripción,050511,050608,Ayacucho,Lucanas,Laramate,Nacional,2
2026,Marzo,Hombre,Defunción,Ordinaria,Inscripción,050532,050615,Ayacucho,Lucanas,San Cristóbal,Nacional,1
2026,Marzo,Hombre,Defunción,Ordinaria,Inscripción,050612,050706,Ayacucho,Parinacochas,Puyusca,Nacional,2
2026,Marzo,Hombre,Defunción,Ordinaria,Inscripción,050801,050301,Ayacucho,Huanca Sancos,Sancos,Nacional,1
2026,Marzo,Hombre,Defunción,Ordinaria,Inscripción,050803,050304,Ayacucho,Huanca Sancos,Santiago de Lucanamarca,Nacional,1
2026,Marzo,Hombre,Defunción,Ordinaria,Inscripción,050901,051101,Ayacucho,Vilcas Huamán,Vilcas Huamán,Nacional,5
2026,Marzo,Hombre,Defunción,Ordinaria,Inscripción,051001,050801,Ayacucho,Páucar del Sara Sara,Pausa,Nacional,3
2026,Marzo,Hombre,Defunción,Ordinaria,Inscripción,051005,050805,Ayacucho,Páucar del Sara Sara,Marcabamba,Nacional,2
2026,Marzo,Hombre,Defunción,Ordinaria,Inscripción,051101,050901,Ayacucho,Sucre,Querobamba,Nacional,1
2026,Marzo,Hombre,Defunción,Ordinaria,Inscripción,060101,060101,Cajamarca,Cajamarca,Cajamarca,Nacional,52
2026,Marzo,Hombre,Defunción,Ordinaria,Inscripción,060102,060102,Cajamarca,Cajamarca,Asunción,Nacional,3
2026,Marzo,Hombre,Defunción,Ordinaria,Inscripción,060103,060104,Cajamarca,Cajamarca,Cospan,Nacional,2
2026,Marzo,Hombre,Defunción,Ordinaria,Inscripción,060104,060103,Cajamarca,Cajamarca,Chetilla,Nacional,1
2026,Marzo,Hombre,Defunción,Ordinaria,Inscripción,060106,060106,Cajamarca,Cajamarca,Jesús,Nacional,2
2026,Marzo,Hombre,Defunción,Ordinaria,Inscripción,060108,060107,Cajamarca,Cajamarca,Llacanora,Nacional,1
2026,Marzo,Hombre,Defunción,Ordinaria,Inscripción,060109,060109,Cajamarca,Cajamarca,Magdalena,Nacional,2
2026,Marzo,Hombre,Defunción,Ordinaria,Inscripción,060110,060110,Cajamarca,Cajamarca,Matara,Nacional,1
2026,Marzo,Hombre,Defunción,Ordinaria,Inscripción,060201,060201,Cajamarca,Cajabamba,Cajabamba,Nacional,6
2026,Marzo,Hombre,Defunción,Ordinaria,Inscripción,060202,060202,Cajamarca,Cajabamba,Cachachi,Nacional,3
2026,Marzo,Hombre,Defunción,Ordinaria,Inscripción,060203,060203,Cajamarca,Cajabamba,Condebamba,Nacional,5
2026,Marzo,Hombre,Defunción,Ordinaria,Inscripción,060205,060204,Cajamarca,Cajabamba,Sitacocha,Nacional,2
2026,Marzo,Hombre,Defunción,Ordinaria,Inscripción,060301,060301,Cajamarca,Celendín,Celendín,Nacional,11
2026,Marzo,Hombre,Defunción,Ordinaria,Inscripción,060302,060303,Cajamarca,Celendín,Cortegana,Nacional,1
2026,Marzo,Hombre,Defunción,Ordinaria,Inscripción,060304,060304,Cajamarca,Celendín,Huasmín,Nacional,2
2026,Marzo,Hombre,Defunción,Ordinaria,Inscripción,060309,060309,Cajamarca,Celendín,Sorochuco,Nacional,3
2026,Marzo,Hombre,Defunción,Ordinaria,Inscripción,060310,060310,Cajamarca,Celendín,Sucre,Nacional,1
2026,Marzo,Hombre,Defunción,Ordinaria,Inscripción,060312,060312,Cajamarca,Celendín,La Libertad de Pallán,Nacional,2
2026,Marzo,Hombre,Defunción,Ordinaria,Inscripción,060401,060501,Cajamarca,Contumazá,Contumazá,Nacional,5
2026,Marzo,Hombre,Defunción,Ordinaria,Inscripción,060403,060502,Cajamarca,Contumazá,Chilete,Nacional,1
2026,Marzo,Hombre,Defunción,Ordinaria,Inscripción,060404,060504,Cajamarca,Contumazá,Guzmango,Nacional,1
2026,Marzo,Hombre,Defunción,Ordinaria,Inscripción,060406,060503,Cajamarca,Contumazá,Cupisnique,Nacional,1
2026,Marzo,Hombre,Defunción,Ordinaria,Inscripción,060408,060508,Cajamarca,Contumazá,Yonán,Nacional,2
2026,Marzo,Hombre,Defunción,Ordinaria,Inscripción,060501,060601,Cajamarca,Cutervo,Cutervo,Nacional,6
2026,Marzo,Hombre,Defunción,Ordinaria,Inscripción,060513,060613,Cajamarca,Cutervo,Santo Tomás,Nacional,3
2026,Marzo,Hombre,Defunción,Ordinaria,Inscripción,060515,060615,Cajamarca,Cutervo,Toribio Casanova,Nacional,1
2026,Marzo,Hombre,Defunción,Ordinaria,Inscripción,060601,060401,Cajamarca,Chota,Chota,Nacional,18
2026,Marzo,Hombre,Defunción,Ordinaria,Inscripción,060602,060402,Cajamarca,Chota,Anguia,Nacional,1
2026,Marzo,Hombre,Defunción,Ordinaria,Inscripción,060603,060407,Cajamarca,Chota,Cochabamba,Nacional,3
2026,Marzo,Hombre,Defunción,Ordinaria,Inscripción,060606,060404,Cajamarca,Chota,Chiguirip,Nacional,3
2026,Marzo,Hombre,Defunción,Ordinaria,Inscripción,060608,060409,Cajamarca,Chota,Huambos,Nacional,3
2026,Marzo,Hombre,Defunción,Ordinaria,Inscripción,060609,060410,Cajamarca,Chota,Lajas,Nacional,4
2026,Marzo,Hombre,Defunción,Ordinaria,Inscripción,060610,060411,Cajamarca,Chota,Llama,Nacional,3
2026,Marzo,Hombre,Defunción,Ordinaria,Inscripción,060614,060415,Cajamarca,Chota,Querocoto,Nacional,2
2026,Marzo,Hombre,Defunción,Ordinaria,Inscripción,060615,060417,Cajamarca,Chota,Tacabamba,Nacional,8
2026,Marzo,Hombre,Defunción,Ordinaria,Inscripción,060618,060406,Cajamarca,Chota,Choropampa,Nacional,1
2026,Marzo,Hombre,Defunción,Ordinaria,Inscripción,060619,060419,Cajamarca,Chota,Chalamarca,Nacional,2
2026,Marzo,Hombre,Defunción,Ordinaria,Inscripción,060701,060701,Cajamarca,Hualgayoc,Bambamarca,Nacional,10
2026,Marzo,Hombre,Defunción,Ordinaria,Inscripción,060702,060702,Cajamarca,Hualgayoc,Chugur,Nacional,2
2026,Marzo,Hombre,Defunción,Ordinaria,Inscripción,060801,060801,Cajamarca,Jaén,Jaén,Nacional,58
2026,Marzo,Hombre,Defunción,Ordinaria,Inscripción,060803,060804,Cajamarca,Jaén,Colasay,Nacional,2
2026,Marzo,Hombre,Defunción,Ordinaria,Inscripción,060804,060803,Cajamarca,Jaén,Chontali,Nacional,2
2026,Marzo,Hombre,Defunción,Ordinaria,Inscripción,060805,060807,Cajamarca,Jaén,Pomahuaca,Nacional,1
2026,Marzo,Hombre,Defunción,Ordinaria,Inscripción,060806,060808,Cajamarca,Jaén,Pucará,Nacional,1
2026,Marzo,Hombre,Defunción,Ordinaria,Inscripción,060901,061301,Cajamarca,Santa Cruz,Santa Cruz,Nacional,5
2026,Marzo,Hombre,Defunción,Ordinaria,Inscripción,060902,061303,Cajamarca,Santa Cruz,Catache,Nacional,1
2026,Marzo,Hombre,Defunción,Ordinaria,Inscripción,060909,061311,Cajamarca,Santa Cruz,Yauyucan,Nacional,1
2026,Marzo,Hombre,Defunción,Ordinaria,Inscripción,061001,061101,Cajamarca,San Miguel,San Miguel,Nacional,2
2026,Marzo,Hombre,Defunción,Ordinaria,Inscripción,061002,061103,Cajamarca,San Miguel,Calquis,Nacional,1
2026,Marzo,Hombre,Defunción,Ordinaria,Inscripción,061004,061107,Cajamarca,San Miguel,Llapa,Nacional,2
2026,Marzo,Hombre,Defunción,Ordinaria,Inscripción,061006,061109,Cajamarca,San Miguel,Niepos,Nacional,2
2026,Marzo,Hombre,Defunción,Ordinaria,Inscripción,061013,061102,Cajamarca,San Miguel,Bolívar,Nacional,3
2026,Marzo,Hombre,Defunción,Ordinaria,Inscripción,061101,060901,Cajamarca,San Ignacio,San Ignacio,Nacional,6
2026,Marzo,Hombre,Defunción,Ordinaria,Inscripción,061102,060902,Cajamarca,San Ignacio,Chirinos,Nacional,1
2026,Marzo,Hombre,Defunción,Ordinaria,Inscripción,061103,060903,Cajamarca,San Ignacio,Huarango,Nacional,1
2026,Marzo,Hombre,Defunción,Ordinaria,Inscripción,061104,060905,Cajamarca,San Ignacio,Namballe,Nacional,1
2026,Marzo,Hombre,Defunción,Ordinaria,Inscripción,061105,060904,Cajamarca,San Ignacio,La Coipa,Nacional,1
2026,Marzo,Hombre,Defunción,Ordinaria,Inscripción,061201,061001,Cajamarca,San Marcos,Pedro Gálvez,Nacional,11
2026,Marzo,Hombre,Defunción,Ordinaria,Inscripción,061203,061004,Cajamarca,San Marcos,Gregorio Pita,Nacional,1
2026,Marzo,Hombre,Defunción,Ordinaria,Inscripción,061204,061006,Cajamarca,San Marcos,José Manuel Quiroz,Nacional,2
2026,Marzo,Hombre,Defunción,Ordinaria,Inscripción,061207,061002,Cajamarca,San Marcos,Chancay,Nacional,1
2026,Marzo,Hombre,Defunción,Ordinaria,Inscripción,061301,061201,Cajamarca,San Pablo,San Pablo,Nacional,4
2026,Marzo,Hombre,Defunción,Ordinaria,Inscripción,070101,080101,Cusco,Cusco,Cusco,Nacional,92
2026,Marzo,Hombre,Defunción,Ordinaria,Inscripción,070102,080102,Cusco,Cusco,Ccorca,Nacional,1
2026,Marzo,Hombre,Defunción,Ordinaria,Inscripción,070103,080103,Cusco,Cusco,Poroy,Nacional,3
2026,Marzo,Hombre,Defunción,Ordinaria,Inscripción,070104,080104,Cusco,Cusco,San Jerónimo,Nacional,4
2026,Marzo,Hombre,Defunción,Ordinaria,Inscripción,070105,080105,Cusco,Cusco,San Sebastián,Nacional,1
2026,Marzo,Hombre,Defunción,Ordinaria,Inscripción,070106,080106,Cusco,Cusco,Santiago,Nacional,13
2026,Marzo,Hombre,Defunción,Ordinaria,Inscripción,070108,080108,Cusco,Cusco,Wanchaq,Nacional,23
2026,Marzo,Hombre,Defunción,Ordinaria,Inscripción,070202,080202,Cusco,Acomayo,Acopia,Nacional,3
2026,Marzo,Hombre,Defunción,Ordinaria,Inscripción,070203,080203,Cusco,Acomayo,Acos,Nacional,1
2026,Marzo,Hombre,Defunción,Ordinaria,Inscripción,070204,080205,Cusco,Acomayo,Pomacanchi,Nacional,3
2026,Marzo,Hombre,Defunción,Ordinaria,Inscripción,070303,080305,Cusco,Anta,Huarocondo,Nacional,1
2026,Marzo,Hombre,Defunción,Ordinaria,Inscripción,070304,080306,Cusco,Anta,Limatambo,Nacional,1
2026,Marzo,Hombre,Defunción,Ordinaria,Inscripción,070305,080307,Cusco,Anta,Mollepata,Nacional,2
2026,Marzo,Hombre,Defunción,Ordinaria,Inscripción,070306,080308,Cusco,Anta,Pucyura,Nacional,3
2026,Marzo,Hombre,Defunción,Ordinaria,Inscripción,070309,080302,Cusco,Anta,Ancahuasi,Nacional,3
2026,Marzo,Hombre,Defunción,Ordinaria,Inscripción,070401,080401,Cusco,Calca,Calca,Nacional,8
2026,Marzo,Hombre,Defunción,Ordinaria,Inscripción,070403,080403,Cusco,Calca,Lamay,Nacional,4
2026,Marzo,Hombre,Defunción,Ordinaria,Inscripción,070405,080405,Cusco,Calca,Písac,Nacional,3
2026,Marzo,Hombre,Defunción,Ordinaria,Inscripción,070408,080408,Cusco,Calca,Yanatile,Nacional,3
2026,Marzo,Hombre,Defunción,Ordinaria,Inscripción,070501,080501,Cusco,Canas,Yanaoca,Nacional,1
2026,Marzo,Hombre,Defunción,Ordinaria,Inscripción,070503,080503,Cusco,Canas,Kunturkanki,Nacional,2
2026,Marzo,Hombre,Defunción,Ordinaria,Inscripción,070506,080506,Cusco,Canas,Pampamarca,Nacional,1
2026,Marzo,Hombre,Defunción,Ordinaria,Inscripción,070601,080601,Cusco,Canchis,Sicuani,Nacional,15
2026,Marzo,Hombre,Defunción,Ordinaria,Inscripción,070602,080603,Cusco,Canchis,Combapata,Nacional,1
2026,Marzo,Hombre,Defunción,Ordinaria,Inscripción,070604,080604,Cusco,Canchis,Marangani,Nacional,2
2026,Marzo,Hombre,Defunción,Ordinaria,Inscripción,070605,080605,Cusco,Canchis,Pitumarca,Nacional,4
2026,Marzo,Hombre,Defunción,Ordinaria,Inscripción,070608,080608,Cusco,Canchis,Tinta,Nacional,3
2026,Marzo,Hombre,Defunción,Ordinaria,Inscripción,070701,080701,Cusco,Chumbivilcas,Santo Tomás,Nacional,8
2026,Marzo,Hombre,Defunción,Ordinaria,Inscripción,070705,080705,Cusco,Chumbivilcas,Livitaca,Nacional,4
2026,Marzo,Hombre,Defunción,Ordinaria,Inscripción,070707,080707,Cusco,Chumbivilcas,Quiñota,Nacional,1
2026,Marzo,Hombre,Defunción,Ordinaria,Inscripción,070801,080801,Cusco,Espinar,Espinar,Nacional,6
2026,Marzo,Hombre,Defunción,Ordinaria,Inscripción,070803,080803,Cusco,Espinar,Coporaque,Nacional,1
2026,Marzo,Hombre,Defunción,Ordinaria,Inscripción,070901,080901,Cusco,La Convención,Santa Ana,Nacional,24
2026,Marzo,Hombre,Defunción,Ordinaria,Inscripción,070903,080903,Cusco,La Convención,Huayopata,Nacional,1
2026,Marzo,Hombre,Defunción,Ordinaria,Inscripción,070904,080904,Cusco,La Convención,Maranura,Nacional,2
2026,Marzo,Hombre,Defunción,Ordinaria,Inscripción,070906,080908,Cusco,La Convención,Santa Teresa,Nacional,3
2026,Marzo,Hombre,Defunción,Ordinaria,Inscripción,070907,080909,Cusco,La Convención,Vilcabamba,Nacional,4
2026,Marzo,Hombre,Defunción,Ordinaria,Inscripción,070908,080906,Cusco,La Convención,Quellouno,Nacional,1
2026,Marzo,Hombre,Defunción,Ordinaria,Inscripción,070909,080907,Cusco,La Convención,Kimbiri,Nacional,5
2026,Marzo,Hombre,Defunción,Ordinaria,Inscripción,070910,080910,Cusco,La Convención,Pichari,Nacional,11
2026,Marzo,Hombre,Defunción,Ordinaria,Inscripción,071005,081005,Cusco,Paruro,Huanoquite,Nacional,3
2026,Marzo,Hombre,Defunción,Ordinaria,Inscripción,071006,081006,Cusco,Paruro,Omacha,Nacional,1
2026,Marzo,Hombre,Defunción,Ordinaria,Inscripción,071101,081101,Cusco,Paucartambo,Paucartambo,Nacional,3
2026,Marzo,Hombre,Defunción,Ordinaria,Inscripción,071201,081201,Cusco,Quispicanchi,Urcos,Nacional,3
2026,Marzo,Hombre,Defunción,Ordinaria,Inscripción,071203,081203,Cusco,Quispicanchi,Camanti,Nacional,1
2026,Marzo,Hombre,Defunción,Ordinaria,Inscripción,071205,081205,Cusco,Quispicanchi,Ccatca,Nacional,4
2026,Marzo,Hombre,Defunción,Ordinaria,Inscripción,071206,081206,Cusco,Quispicanchi,Cusipata,Nacional,2
2026,Marzo,Hombre,Defunción,Ordinaria,Inscripción,071207,081207,Cusco,Quispicanchi,Huaro,Nacional,2
2026,Marzo,Hombre,Defunción,Ordinaria,Inscripción,071210,081210,Cusco,Quispicanchi,Ocongate,Nacional,6
2026,Marzo,Hombre,Defunción,Ordinaria,Inscripción,071211,081211,Cusco,Quispicanchi,Oropesa,Nacional,1
2026,Marzo,Hombre,Defunción,Ordinaria,Inscripción,071212,081212,Cusco,Quispicanchi,Quiquijana,Nacional,2
2026,Marzo,Hombre,Defunción,Ordinaria,Inscripción,071301,081301,Cusco,Urubamba,Urubamba,Nacional,4
2026,Marzo,Hombre,Defunción,Ordinaria,Inscripción,071302,081302,Cusco,Urubamba,Chinchero,Nacional,4
2026,Marzo,Hombre,Defunción,Ordinaria,Inscripción,071304,081304,Cusco,Urubamba,Machupicchu,Nacional,1
2026,Marzo,Hombre,Defunción,Ordinaria,Inscripción,071305,081305,Cusco,Urubamba,Maras,Nacional,1
2026,Marzo,Hombre,Defunción,Ordinaria,Inscripción,071306,081306,Cusco,Urubamba,Ollantaytambo,Nacional,2
2026,Marzo,Hombre,Defunción,Ordinaria,Inscripción,071307,081307,Cusco,Urubamba,Yucay,Nacional,2
2026,Marzo,Hombre,Defunción,Ordinaria,Inscripción,080101,090101,Huancavelica,Huancavelica,Huancavelica,Nacional,17
2026,Marzo,Hombre,Defunción,Ordinaria,Inscripción,080201,090201,Huancavelica,Acobamba,Acobamba,Nacional,4
2026,Marzo,Hombre,Defunción,Ordinaria,Inscripción,080205,090205,Huancavelica,Acobamba,Marcas,Nacional,1
2026,Marzo,Hombre,Defunción,Ordinaria,Inscripción,080206,090206,Huancavelica,Acobamba,Paucara,Nacional,2
2026,Marzo,Hombre,Defunción,Ordinaria,Inscripción,080301,090301,Huancavelica,Angaraes,Lircay,Nacional,3
2026,Marzo,Hombre,Defunción,Ordinaria,Inscripción,080312,090304,Huancavelica,Angaraes,Ccochaccasa,Nacional,1
2026,Marzo,Hombre,Defunción,Ordinaria,Inscripción,080501,090701,Huancavelica,Tayacaja,Pampas,Nacional,9
2026,Marzo,Hombre,Defunción,Ordinaria,Inscripción,080506,090705,Huancavelica,Tayacaja,Colcabamba,Nacional,4
2026,Marzo,Hombre,Defunción,Ordinaria,Inscripción,080517,090711,Huancavelica,Tayacaja,Pazos,Nacional,1
2026,Marzo,Hombre,Defunción,Ordinaria,Inscripción,080525,090718,Huancavelica,Tayacaja,Tintay Puncu,Nacional,1
2026,Marzo,Hombre,Defunción,Ordinaria,Inscripción,080529,090720,Huancavelica,Tayacaja,Andaymarca,Nacional,1
2026,Marzo,Hombre,Defunción,Ordinaria,Inscripción,080534,090725,Huancavelica,Tayacaja,Cochabamba,Nacional,1
2026,Marzo,Hombre,Defunción,Ordinaria,Inscripción,080604,090601,Huancavelica,Huaytará,Huaytara,Nacional,2
2026,Marzo,Hombre,Defunción,Ordinaria,Inscripción,080701,090501,Huancavelica,Churcampa,Churcampa,Nacional,1
2026,Marzo,Hombre,Defunción,Ordinaria,Inscripción,080702,090502,Huancavelica,Churcampa,Anco,Nacional,1
2026,Marzo,Hombre,Defunción,Ordinaria,Inscripción,080704,090504,Huancavelica,Churcampa,El Carmen,Nacional,2
2026,Marzo,Hombre,Defunción,Ordinaria,Inscripción,080707,090507,Huancavelica,Churcampa,Paucarbamba,Nacional,2
2026,Marzo,Hombre,Defunción,Ordinaria,Inscripción,090101,100101,Huánuco,Huánuco,Huánuco,Nacional,91
2026,Marzo,Hombre,Defunción,Ordinaria,Inscripción,090102,100103,Huánuco,Huánuco,Chinchao,Nacional,5
2026,Marzo,Hombre,Defunción,Ordinaria,Inscripción,090105,100106,Huánuco,Huánuco,Quisqui,Nacional,1
2026,Marzo,Hombre,Defunción,Ordinaria,Inscripción,090106,100107,Huánuco,Huánuco,San Francisco de Cayran,Nacional,1
2026,Marzo,Hombre,Defunción,Ordinaria,Inscripción,090108,100109,Huánuco,Huánuco,Santa María del Valle,Nacional,1
2026,Marzo,Hombre,Defunción,Ordinaria,Inscripción,090110,100102,Huánuco,Huánuco,Amarilis,Nacional,12
2026,Marzo,Hombre,Defunción,Ordinaria,Inscripción,090111,100111,Huánuco,Huánuco,Pillco Marca,Nacional,3
2026,Marzo,Hombre,Defunción,Ordinaria,Inscripción,090112,100112,Huánuco,Huánuco,Yacus,Nacional,2
2026,Marzo,Hombre,Defunción,Ordinaria,Inscripción,090201,100201,Huánuco,Ambo,Ambo,Nacional,4
2026,Marzo,Hombre,Defunción,Ordinaria,Inscripción,090205,100205,Huánuco,Ambo,Huácar,Nacional,2
2026,Marzo,Hombre,Defunción,Ordinaria,Inscripción,090207,100207,Huánuco,Ambo,San Rafael,Nacional,2
2026,Marzo,Hombre,Defunción,Ordinaria,Inscripción,090301,100301,Huánuco,Dos de Mayo,La Unión,Nacional,1
2026,Marzo,Hombre,Defunción,Ordinaria,Inscripción,090314,100313,Huánuco,Dos de Mayo,Pachas,Nacional,2
2026,Marzo,Hombre,Defunción,Ordinaria,Inscripción,090322,100322,Huánuco,Dos de Mayo,Sillapata,Nacional,2
2026,Marzo,Hombre,Defunción,Ordinaria,Inscripción,090323,100323,Huánuco,Dos de Mayo,Yanas,Nacional,5
2026,Marzo,Hombre,Defunción,Ordinaria,Inscripción,090401,100501,Huánuco,Huamalíes,Llata,Nacional,4
2026,Marzo,Hombre,Defunción,Ordinaria,Inscripción,090406,100506,Huánuco,Huamalíes,Miraflores,Nacional,2
2026,Marzo,Hombre,Defunción,Ordinaria,Inscripción,090410,100510,Huánuco,Huamalíes,Singa,Nacional,1
2026,Marzo,Hombre,Defunción,Ordinaria,Inscripción,090411,100511,Huánuco,Huamalíes,Tantamayo,Nacional,2
2026,Marzo,Hombre,Defunción,Ordinaria,Inscripción,090501,100701,Huánuco,Marañón,Huacrachuco,Nacional,3
2026,Marzo,Hombre,Defunción,Ordinaria,Inscripción,090502,100702,Huánuco,Marañón,Cholón,Nacional,1
2026,Marzo,Hombre,Defunción,Ordinaria,Inscripción,090601,100601,Huánuco,Leoncio Prado,Rupa-Rupa,Nacional,11
